arbitration_id,adj_page_sum,adj_page_mean,adj_page_var,adj_page_sd,adj_page_min,adj_page_max,italaw_title,italaw_case_type,italaw_arbitration_rules,italaw_investment_treaty,italaw_legal_instruments,italaw_economic_sector,page_sum,page_mean,page_var,page_sd,page_min,page_max,num_known_docs,num_avail_docs,pct_avail_docs
2021_l1bre_v_mexico,10.0,10.0,,,10.0,10.0,"L1bre Holding, LLC v. United Mexican States, ICSID Case No. ARB/21/55 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018) (English),United States-Mexico-Canada Agreement (2018) (Spanish)",Information and communication,10.0,10.0,,,10.0,10.0,2,1,0.5
2021_lufthansa_v_venezuela,12.0,12.0,,,12.0,12.0,"Deutsche Lufthansa AG v Bolivarian Republic of Venezuela, PCA Case No. 2022-03 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (1976),Germany - Venezuela BIT (1996),"Germany - Venezuela BIT (1996) (German, Spanish)",Transportation and storage,12.0,12.0,,,12.0,12.0,6,1,0.16666666666666666
2021_mainstream_renewable_and_others_v_germany,285.0,21.923076923076923,199.91025641025644,14.138962352671303,6.0,50.0,"Mainstream Renewable Power Ltd and others v. Federal Republic of Germany, ICSID Case No. ARB/21/26 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty (ECT),Energy Charter Treaty (ECT),"Electricity, gas, steam and air conditioning supply",285.0,21.923076923076923,199.91025641025644,14.138962352671303,6.0,50.0,13,13,1.0
2021_misen_v_ukraine,45.0,11.25,368.25,19.189841062395487,1.0,40.0,"Misen Energy AB (publ) and Misen Enterprises AB v. Ukraine, ICSID Case No. ARB/21/15 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Sweden - Ukraine BIT (1995),Sweden - Ukraine BIT (1995),"Mining and quarrying, including hydrocarbons (oil and gas)",45.0,11.25,368.25,19.189841062395487,1.0,40.0,4,4,1.0
2021_optima_v_united_states_i,367.0,45.875,890.6964285714284,29.844537667242033,2.0,90.0,"Optima Ventures LLC, Optima 7171 LLC and Optima 55 Public Square LLC v. United States of America (I), ICSID Case No. ARB/21/11 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Ukraine - United States of America BIT (1994),Ukraine - United States of America BIT (1994),Construction,367.0,45.875,890.6964285714284,29.844537667242033,2.0,90.0,8,8,1.0
2021_petronas_and_azhan_bin_ali_v_sudan,2.0,2.0,,,2.0,2.0,"PETRONAS International Corporation Ltd and Azhan Bin Ali v. Republic of the Sudan, ICSID Case No. ARB/21/47 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Malaysia-Sudan BIT,Malaysia-Sudan BIT,Real estate activities,2.0,2.0,,,2.0,2.0,3,1,0.3333333333333333
2021_riverside_coffee_v_nicaragua,4562.0,126.72222222222223,19262.94920634921,138.7910271103619,5.0,497.0,"Riverside Coffee, LLC v. Republic of Nicaragua, ICSID Case No. ARB/21/16 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Dominican Republic-Central America Free Trade Agreement,Dominican Republic-Central America Free Trade Agreement,"Agriculture, forestry and fishing",4553.0,126.47222222222223,19317.97063492064,138.98910257613954,5.0,497.0,36,36,1.0
2021_rse_v_latvia_ii,11.0,5.5,40.5,6.363961030678928,1.0,10.0,"RSE Holdings AG v. Republic of Latvia, PCA Case no. 2022-41 | italaw",International Investment Agreement,,Energy Charter Treaty (1994),Energy Charter Treaty (1994),Financial and insurance activities,11.0,5.5,40.5,6.363961030678928,1.0,10.0,2,2,1.0
2021_rwe_v_netherlands,1370.0,68.5,10694.578947368422,103.41459736114831,3.0,421.0,"RWE AG and RWE Eemshaven Holding II BV v. Kingdom of the Netherlands, ICSID Case No. ARB/21/4 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty,Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",1370.0,68.5,10694.578947368422,103.41459736114831,3.0,421.0,20,20,1.0
2021_taheri_v_united_arab_emirates,54.0,18.0,39.0,6.244997998398398,13.0,25.0,"Amir Masood Taheri v. United Arab Emirates, ICSID Case No. ARB/21/19 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Sweden - United Arab Emirates BIT (1999),"Sweden - United Arab Emirates BIT (1999) (English),Sweden - United Arab Emirates BIT (1999) (Arabic)",Wholesale and retail trade; repair of motor vehicles and motorcycles,53.0,17.666666666666668,41.333333333333336,6.429100507328637,13.0,25.0,3,3,1.0
2021_tc_energy_and_transcanada_v_usa_ii,966.0,46.0,2570.0000000000005,50.695167422546305,2.0,213.0,"TC Energy Corporation and TransCanada Pipelines Limited v. United States of America (II), ICSID Case No. ARB/21/63 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","Mining and quarrying, including hydrocarbons (oil and gas)",861.0,41.0,1341.5,36.62649314362488,2.0,118.0,21,21,1.0
2021_true_blue_development_and_others_v_grenada,6.0,6.0,,,6.0,6.0,"True Blue Development Limited and others v. Grenada, ICSID Case No. ARB/21/37 | italaw",International Investment Agreement,,United States of America - Grenada BIT (1986),United States of America - Grenada BIT (1986),Construction,6.0,6.0,,,6.0,6.0,1,1,1.0
2021_ts_villalba_and_others_v_spain,5.0,5.0,,,5.0,5.0,"TS Villalba GmbH and others v. Kingdom of Spain, ICSID Case No. ARB/21/43 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty,Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",5.0,5.0,,,5.0,5.0,1,1,1.0
2021_uniper_v_netherlands,298.0,33.111111111111114,2685.1111111111113,51.818057770540875,2.0,167.0,"Uniper SE, Uniper Benelux Holding B.V. and Uniper Benelux N.V. v. Kingdom of the Netherlands, ICSID Case No. ARB/21/22 | italaw",International Investment Agreement,ICSID Additional Facility - Arbitration Rules,Energy Charter Treaty,Energy Charter Treaty,"Electricity, gas, steam and air conditioning supply",298.0,33.111111111111114,2685.1111111111113,51.818057770540875,2.0,167.0,9,9,1.0
2021_wang_v_finland,14.0,4.666666666666667,40.333333333333336,6.3508529610858835,1.0,12.0,Wang Jiazhu v. Republic of Finland | italaw,International Investment Agreement,UNCITRAL Arbitration Rules (2013),China - Finland BIT (2004),China - Finland BIT (2004),Wholesale and retail trade; repair of motor vehicles and motorcycles,14.0,4.666666666666667,40.333333333333336,6.3508529610858835,1.0,12.0,3,3,1.0
2022_amerra_and_others_v_mexico,121.0,15.125,221.83928571428572,14.89427023100782,3.0,37.0,"Amerra Capital Management LLC and others v. United Mexican States, ICSID Case No. UNCT/23/1 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (2013),"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018) (English),United States-Mexico-Canada Agreement (2018) (Spanish)",Financial and insurance activities,121.0,15.125,221.83928571428572,14.89427023100782,3.0,37.0,8,8,1.0
2022_ascent_v_slovenia,39.0,6.5,74.7,8.64291617453276,2.0,24.0,"Ascent Resources Plc and Ascent Slovenia Ltd v. Republic of Slovenia, ICSID Case No. ARB/22/21 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"Energy Charter Treaty (1994),Slovenia - United Kingdom BIT (1996)","Energy Charter Treaty (1994),Slovenia - United Kingdom BIT (1996)","Mining and quarrying, including hydrocarbons (oil and gas)",39.0,6.5,74.7,8.64291617453276,2.0,24.0,6,6,1.0
2022_benabderrahmane_v_qatar,114.0,14.25,77.64285714285714,8.811518435709996,1.0,29.0,"Tayeb Benabderrahmane v. State of Qatar, ICSID Case No. ARB/22/23 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,France - Qatar BIT (1996),France - Qatar BIT (1996),"Professional, scientific and technical activities",114.0,14.25,77.64285714285714,8.811518435709996,1.0,29.0,8,8,1.0
2022_cb_i_v_colombia,2.0,2.0,,,2.0,2.0,"CB&I UK Limited v. Republic of Colombia, ICSID Case No. ARB/22/11 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Colombia - United Kingdom BIT (2010),Colombia - United Kingdom BIT (2010),"Mining and quarrying, including hydrocarbons (oil and gas)",2.0,2.0,,,2.0,2.0,3,1,0.3333333333333333
2022_consolidated_water_v_mexico,10.0,2.5,1.0,1.0,2.0,4.0,"Consolidated Water Coöperatief, U.A. v. United Mexican States, ICSID Case No. ARB/22/6 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Netherlands - Mexico BIT (1998),"Netherlands - Mexico BIT (1998) (English),Netherlands - Mexico BIT (1998) (Spanish)","Water supply; sewerage, waste management and remediation activities",8.0,2.0,0.0,0.0,2.0,2.0,8,4,0.5
2022_coropi_and_others_v_serbia,1304.0,130.4,11983.155555555555,109.46760048322771,6.0,288.0,"Coropi Holdings Limited, Kalemegdan Investments Limited and Erinn Bernard Broshko v. Republic of Serbia, ICSID Case No. ARB/22/14 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"Canada - Serbia BIT (2014),Serbia - Cyprus BIT (2005)","Canada - Serbia BIT (2014) (English),Canada - Serbia BIT (2014) (French),Canada - Serbia BIT (2014) (Serbian),Serbia - Cyprus BIT (2005)",Real estate activities,1161.0,116.1,9566.322222222223,97.80757752966906,6.0,279.0,10,10,1.0
2022_doups_v_mexico,278.0,27.8,1197.288888888889,34.60186250606879,1.0,106.0,"Doups Holdings LLC v. United Mexican States, ICSID Case No. ARB/22/24 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018) (English),United States-Mexico-Canada Agreement (2018) (Spanish)",Transportation and storage,276.0,27.6,1197.1555555555556,34.5999357738646,1.0,106.0,10,10,1.0
2022_encavis_and_others_v_france,4.0,4.0,,,4.0,4.0,"Encavis AG and others v. French Republic, ICSID Case No. ARB/22/22 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty (1994),Energy Charter Treaty (1994),"Electricity, gas, steam and air conditioning supply",4.0,4.0,,,4.0,4.0,2,1,0.5
2022_ershova_and_jer_ov_v_bulgaria,81.0,20.25,296.25,17.211914478058507,6.0,45.0,"Vasilisa Ershova and Jegor Jeršov v. Republic of Bulgaria, ICSID Case No. ARB/22/29 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Energy Charter Treaty (1994),Energy Charter Treaty (1994),"Mining and quarrying, including hydrocarbons (oil and gas)",80.0,20.0,280.0,16.73320053068151,6.0,44.0,4,4,1.0
2022_huawei_v_sweden,129.0,12.9,93.65555555555555,9.6775800464556,3.0,31.0,"Huawei Technologies Co., Ltd. v. Kingdom of Sweden, ICSID Case No. ARB/22/2 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,China-Sweden BIT (1982),China-Sweden BIT (1982),Information and communication,128.0,12.8,89.73333333333336,9.472767986883948,3.0,30.0,10,10,1.0
2022_immobilien_partner_and_others_v_viet_nam,8.0,8.0,,,8.0,8.0,"Immobilien Partner, Goe Engenharias & Mekolor v. Vietnam et al., ICC Case No. 27503/XZG | italaw","International Investment Agreement, Contract",ICC Rules of Arbitration (2017),EU - Viet Nam Investment Protection Agreement (2019),EU - Viet Nam Investment Protection Agreement (2019),Financial and insurance activities,8.0,8.0,,,8.0,8.0,1,1,1.0
2022_naftiran_v_bahrain,231.0,46.2,5033.2,70.94504915778126,5.0,172.0,"Naftiran Intertrade Co. (NICO) Limited v. Kingdom of Bahrain, ICSID Case No. ARB/22/34 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Malaysia - Bahrain BIT (1999),Malaysia - Bahrain BIT (1999),Financial and insurance activities,231.0,46.2,5033.2,70.94504915778126,5.0,172.0,6,5,0.8333333333333334
2022_nova_scotia_v_peru,673.0,56.083333333333336,2105.1742424242425,45.88217783000544,2.0,106.0,"Bank of Nova Scotia v. Republic of Peru, ICSID Case No. ARB/22/30 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Canada - Peru FTA (2009),"Canada - Peru FTA (2009) (English),Canada - Peru FTA (2009) (Spanish),Canada - Peru FTA (2009) (French)",Financial and insurance activities,673.0,56.083333333333336,2105.1742424242425,45.88217783000544,2.0,106.0,12,12,1.0
2022_plaza_centers_v_romania,7.0,1.0,0.0,0.0,1.0,1.0,"Plaza Centers N.V. v. Romania, ICSID Case No. ARB/22/15 | italaw",International Investment Agreement,,Netherlands - Romania BIT (1994),Netherlands - Romania BIT (1994),Construction,7.0,1.0,0.0,0.0,1.0,1.0,9,7,0.7777777777777778
2022_sea_search_armada_v_colombia,1450.0,72.5,7368.57894736842,85.84042723197747,2.0,315.0,"Sea Search-Armada, LLC v. Republic of Colombia, PCA Case No. 2023-37 | italaw",International Investment Agreement,UNCITRAL Arbitration Rules (2021),Columbia - USA TPA 2006,Columbia - USA TPA 2006,"Professional, scientific and technical activities",1450.0,72.5,7368.57894736842,85.84042723197747,2.0,315.0,20,20,1.0
2022_suffolk_and_others_v_portugal,374.0,62.333333333333336,11479.866666666669,107.14413967486355,5.0,280.0,"Suffolk (Mauritius) Limited, Mansfield (Mauritius) Limited and Silver Point Mauritius v. Portuguese Republic, ICSID Case No. ARB/22/28 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Mauritius - Portugal BIT (1997),Mauritius - Portugal BIT (1997),Financial and insurance activities,288.0,48.0,5224.8,72.28277803183826,5.0,194.0,6,6,1.0
2022_westmoreland_v_canada_iii,1262.0,60.095238095238095,4806.090476190476,69.32597259462341,2.0,240.0,"Westmoreland Coal Company v. Canada (III), ICSID Case No. UNCT/23/2 | italaw",International Investment Agreement,UNCITRAL,NAFTA and USMCA,"USMCA,NAFTA","Mining and quarrying, including hydrocarbons (oil and gas)",1066.0,50.76190476190476,2887.590476190476,53.736305010583635,2.0,205.0,21,21,1.0
2022_woc_photovoltaik_and_others_v_spain,51.0,51.0,,,51.0,51.0,"WOC Photovoltaik Portfolio GmbH & Co. KG and others v. Kingdom of Spain, ICSID Case No. ARB/22/12 | italaw",International Investment Agreement,,Energy Charter Treaty (ECT),Energy Charter Treaty (ECT),"Electricity, gas, steam and air conditioning supply",51.0,51.0,,,51.0,51.0,1,1,1.0
2022_wu_v_panama,25.0,25.0,,,25.0,25.0,"Samson Wu v. Republic of Panama, ICSID Case No. ARB/22/5 | italaw",International Investment Agreement,,United States of America - Panama BIT (2000),United States of America - Panama BIT (2000),"Water supply; sewerage, waste management and remediation activities",25.0,25.0,,,25.0,25.0,1,1,1.0
2023_access_v_mexico,814.0,54.266666666666666,6918.495238095238,83.17749237681572,3.0,335.0,"Access Business Group LLC v. United Mexican States, ICSID Case No. ARB/23/15 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018) (English),United States-Mexico-Canada Agreement (2018) (Spanish)","Agriculture, forestry and fishing",805.0,53.666666666666664,6643.523809523808,81.50781440772295,3.0,328.0,15,15,1.0
2023_amadeus_v_north_macedonia,29.0,29.0,,,29.0,29.0,"Amadeus Group and Amadeus Development DOOEL v. Republic of North Macedonia, ICSID Case No. ARB/23/35 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,Albania - North Macedonia BIT 1997,Albania - North Macedonia BIT 1997,Real estate activities,29.0,29.0,,,29.0,29.0,1,1,1.0
2023_enerflex_and_exterran_v_mexico,94.0,23.5,403.6666666666667,20.09145755455952,6.0,52.0,"Enerflex US Holdings Inc. and Exterran Energy Solutions, L.P. v. United Mexican States, ICSID Case No. ARB/23/22 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,NAFTA and USMCA,"USMCA,NAFTA","Mining and quarrying, including hydrocarbons (oil and gas)",82.0,20.5,211.66666666666666,14.548768561863463,6.0,40.0,4,4,1.0
2023_goldgroup_v_mexico,103.0,12.875,148.98214285714286,12.205824136744837,1.0,33.0,"Goldgroup Resources, Inc. v. United Mexican States, ICSID Case No. ARB/23/4 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018) (English),United States-Mexico-Canada Agreement (2018) (Spanish)","Mining and quarrying, including hydrocarbons (oil and gas)",103.0,12.875,148.98214285714286,12.205824136744837,1.0,33.0,8,8,1.0
2023_pr_spera_and_others_v_honduras,650.0,46.42857142857143,3099.6483516483513,55.674485643320956,3.0,220.0,"Honduras Próspera Inc., St. John’s Bay Development Company LLC, and Próspera Arbitration Center LLC v. Republic of Honduras, ICSID Case No. ARB/23/2 | italaw",International Investment Agreement,,Dominican Republic–Central America–United States Free Trade Agreement (2004),"Dominican Republic–Central America–United States Free Trade Agreement (2004) (English),Dominican Republic–Central America–United States Free Trade Agreement (2004) (Spanish)",Real estate activities,648.0,46.285714285714285,3093.296703296703,55.617413669611636,3.0,220.0,14,14,1.0
2023_ruby_v_canada,1623.0,70.56521739130434,13229.347826086956,115.01890203826046,2.0,323.0,"Ruby River Capital LLC v. Canada, ICSID Case No. ARB/23/5 | italaw",International Investment Agreement,ICSID Convention - Arbitration Rules,"North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018)","North American Free Trade Agreement (1992),United States-Mexico-Canada Agreement (2018) (English),United States-Mexico-Canada Agreement (2018)","Mining and quarrying, including hydrocarbons (oil and gas)",1622.0,70.52173913043478,13232.079051383398,115.03077436661634,2.0,323.0,23,23,1.0
